Sample A,Sample B,Spearman Rho,p-value,Significant?
Ammonia_6,HNO3_5,-0.013713899196410284,0.8879748091571794,❌
Arsine_2,HNO3_2,-0.013704927256399999,0.888047622371467,❌
Ammonia_7,HF_4,0.013637684404226497,0.8885933720996186,❌
Arsine_2,DM_4,-0.013614386100156315,0.8887824756275339,❌
HNO3_2,Hydrazine_1,0.01359494310050626,0.8889402918832519,❌
DM_2,HF_3,-0.01355191048597803,0.8892895973430337,❌
MH-6,SO2_1,0.013504469336625068,0.8896747124313329,❌
HCHO_4,Diborane_3,0.013442576099234356,0.8901771844360663,❌
Arsine_2,Control_3_2min,0.013424129612837647,0.8903269481999786,❌
DM_2,HCl_2,-0.013413739556241484,0.8904113049324427,❌
Phosgene_3,Ammonia_7,-0.013399577006495704,0.8905262924564379,❌
Control_6_2min,SO2_7,-0.013390050111616578,0.8906036437922393,❌
HCl_4,Hydrazine_5,0.013366105537930969,0.8907980605399248,❌
Diborane_4,Ammonia_5,0.013361373958934403,0.8908364791210492,❌
Phosphine_3,HCl_4,-0.01334238386181987,0.8909906738644123,❌
HCHO_7,SO2_4,-0.01329474950315575,0.8913774705725894,❌
DM_3,HCl_1,-0.013289922761293043,0.8914166657189592,❌
Ammonia_2,NO2_5,-0.013280395934940861,0.8914940282687143,❌
Ammonia_4,HF_1,0.013270837501309935,0.8915716485084323,❌
Ammonia_2,HCl_2,0.013251783893985727,0.8917263783339389,❌
DM_2,HNO3_7,-0.013242288629532136,0.891803488641853,❌
Ammonia_2,NO2_4,-0.013185096268351005,0.892267964688608,❌
MA_2,HF_1,0.013099355035392073,0.8929643627555787,❌
Ammonia_7,HCl_3,0.013051721017081559,0.89335128576119,❌
Control_1_2min,Phosgene_2,0.013042349528335509,0.8934274117142935,❌
NO2_2,MH-4,0.013018439216469092,0.8936216430052297,❌
HCHO_3,Ammonia_4,-0.013013644797079784,0.8936605904008161,❌
Arsine_1,Phosphine_1,0.012932913195257266,0.8943164502745968,❌
HF_2,Hydrazine_3,-0.012932697575087297,0.894318202058658,❌
F2_7,Hydrazine_5,0.012923232285326288,0.8943951023397521,❌
HCHO_2,Cl2_2,-0.012960804099488478,0.8945900408477193,❌
H2S_7,DM_5,-0.012861184943839492,0.8948992271112293,❌
H2S_1,DM_6,0.012832635096388335,0.895131204146039,❌
H2S_1,Ammonia_7,0.012827871683212247,0.8951699093282478,❌
Phosphine_4,HF_7,-0.0128088485373905,0.8953244846250652,❌
Phosphine_5,MH-1,0.012804329085014212,0.8953612086590182,❌
HCHO_2,HCN_7,-0.012862933346434041,0.8953814926785995,❌
HCHO_7,F2_7,-0.01278042018671708,0.8955554905617593,❌
H2S_1,Ammonia_5,-0.01272784000651434,0.8959827748440092,❌
Control_7_2min,DM_7,-0.012713580047111603,0.8960986612171358,❌
HF_5,Hydrazine_5,0.01270875608524584,0.8961378645896615,❌
Ammonia_5,HCl_4,0.012699229281583737,0.896215287750441,❌
HCl_6,Hydrazine_4,-0.012632541655949013,0.8967572771165948,❌
HNO3_6,Hydrazine_4,0.012603961244962701,0.8969895728272035,❌
HCHO_2,HNO3_4,0.012642416999538837,0.8971651181705114,❌
Ammonia_4,Cl2_7,-0.012565854030314287,0.8972993139778065,❌
Control_5_2min,F2_2,0.012561210297237531,0.8973370599915668,❌
H2S_7,DM_4,-0.012556357132175075,0.8973765085922354,❌
Arsine_2,Ammonia_5,-0.012542544865480287,0.8974887819697501,❌
HF_2,Hydrazine_2,0.012518220012003773,0.8976865121063519,❌
HCHO_7,Arsine_7,-0.012506460440703023,0.8977821047185175,❌
Phosgene_4,MH-7,0.01247552767394455,0.8980335616781436,❌
Arsine_4,Phosgene_6,-0.01246597104381937,0.898111250956365,❌
Diborane_4,MA_6,-0.012465852281829353,0.8981122164212888,❌
MA_6,HCl_1,-0.01246108886865326,0.8981509402831365,❌
Arsine_2,NO2_6,0.012452066223166063,0.8982242899560924,❌
HNO3_7,Hydrazine_3,0.012437331046919393,0.8983440815390606,❌
DM_2,HF_1,-0.012403898368058533,0.8986158854305358,❌
DM_2,HCN_1,-0.012327830745664702,0.8992343502189616,❌
Arsine_2,F2_5,0.012309158041568898,0.8993861771356829,❌
HNO3_7,Hydrazine_4,-0.012265788928433542,0.8997388234395752,❌
DM_2,NO2_4,0.01226099631312698,0.8997777947242496,❌
Control_1_2min,Hydrazine_7,-0.012201599093072097,0.900260804612098,❌
Control_7_2min,MH-6,-0.012156317283691863,0.9006290544244324,❌
H2S_7,Ammonia_7,0.012156201472843846,0.9006299962717039,❌
DM_5,F2_5,-0.012151467012207368,0.9006685000265828,❌
Diborane_4,MA_5,-0.012137176772679096,0.9007847190715651,❌
H2S_1,DM_7,-0.012132413359503005,0.9008234592192786,❌
HCl_4,Hydrazine_2,0.012127621061857535,0.9008624345151862,❌
Diborane_6,TA_2,0.012061105792039893,0.901403421097889,❌
Phosphine_2,DM_3,-0.012051464038663303,0.9014818438239333,❌
Arsine_2,HF_6,0.012030487087454435,0.9016524664476699,❌
HCHO_4,SO2_7,0.01201832043781675,0.9017514297680251,❌
NO2_4,MH-4,0.012018120067014826,0.9017530595933084,❌
Arsine_7,HCN_5,-0.012013413867347522,0.9017913401544079,❌
Ammonia_1,Cl2_3,-0.011994274377396372,0.9019470244384786,❌
Cl2_7,Hydrazine_2,-0.011984719006925987,0.9020247510471642,❌
Ammonia_1,F2_5,0.011970485821666911,0.9021405302967277,❌
MA_5,HNO3_5,-0.011951403658811557,0.9022957565705496,❌
HF_2,Hydrazine_1,-0.011946725606928983,0.9023338113391078,❌
Control_7_2min,DM_6,-0.01192285157659061,0.902528023979438,❌
F2_7,MH-4,0.011875330465859183,0.902914620150105,❌
Control_7_2min,Phosgene_1,-0.011868128727397443,0.9029732100835665,❌
Phosphine_7,Ammonia_7,-0.011851371982113652,0.9031095370428207,❌
Phosphine_4,NO2_6,0.011803765963426424,0.9034968581426679,❌
Arsine_2,NO2_4,0.011789896901657316,0.9036097006639529,❌
Phosphine_4,HF_3,0.011779948840820642,0.9036906420196784,❌
Diborane_2,TA_4,-0.01169894276047875,0.9043497761672894,❌
HCHO_2,HF_4,-0.011670168942061012,0.9050350437553167,❌
Phosphine_4,NO2_2,0.011556040365196028,0.9055127093494626,❌
Arsine_3,SO2_7,-0.011551607106416634,0.9055487902148915,❌
NO2_6,MH-4,0.011537041668187963,0.9056673349783209,❌
HNO3_5,Hydrazine_5,0.011536986712491665,0.9056677822540629,❌
MH-1,HNO3_1,0.011508570694450378,0.9058990596893363,❌
Cl2_5,Hydrazine_2,0.011508378823820819,0.9059006213475351,❌
Arsine_2,Ammonia_1,-0.011451708951985927,0.9063618799423092,❌
DM_4,HNO3_6,-0.011322633119567585,0.9074125953919148,❌
F2_4,Hydrazine_7,-0.011284552690748366,0.9077226119396791,❌
Arsine_7,Control_3_2min,0.011280057926669449,0.9077592051750456,❌
Control_6_2min,HCl_6,-0.011275052695797084,0.9077999545022394,❌
Ammonia_6,HNO3_2,-0.01127505269554125,0.9077999545043223,❌
Phosphine_5,MH-2,0.011234777556776676,0.9081278571286256,❌
Control_3_2min,Phosgene_2,0.01122527723994787,0.9082052068187249,❌
HCHO_7,NO2_4,0.011175020542602434,0.908614401110386,❌
Control_7_2min,Phosgene_2,0.011141703027647047,0.9088856883255926,❌
F2_7,Hydrazine_1,-0.011089410755966275,0.9093114982372238,❌
MA_1,HCl_5,-0.011032064915826053,0.9097784882941184,❌
DM_2,NO2_5,0.01101301126312169,0.9099336565996038,❌
Arsine_2,Phosgene_1,-0.010989665339073617,0.9101237847336179,❌
Control_3_2min,HCN_2,0.010989534458338241,0.910124850634632,❌
Ammonia_5,Cl2_4,-0.010936770604094618,0.9105545757818286,❌
Phosphine_7,Hydrazine_4,0.010870108867838969,0.9110975264424437,❌
DM_3,F2_2,0.010860556174797793,0.9111753351697589,❌
Ammonia_1,HCN_1,-0.010839275762527996,0.9113486716952848,❌
DM_3,F2_6,-0.010831975763811483,0.9114081337392015,❌
Control_6_2min,HCl_5,0.01079870910915589,0.9116791130264247,❌
MH-1,HNO3_3,0.010779604017493245,0.9118347414330409,❌
Ammonia_1,NO2_7,-0.010765313777964974,0.911951150654727,❌
Control_5_2min,Diborane_6,-0.010746388099068718,0.9121053233339398,❌
DM_3,NO2_1,-0.010717654119866244,0.9123394027846647,❌
H2S_7,MH-7,0.010703389406675796,0.9124556121084186,❌
Ammonia_4,HF_6,0.010703389406675796,0.9124556121084186,❌
Ammonia_5,Cl2_3,-0.010698600512542036,0.9124946258653405,❌
Cl2_7,Hydrazine_5,0.010698600512542036,0.9124946258653405,❌
Control_2_2min,Hydrazine_2,0.010684590233197526,0.9126087648153938,❌
Control_5_2min,MH-5,0.010684462990341814,0.9126098014456947,❌
Arsine_3,Control_7_2min,0.010641794531592697,0.9129574238518092,❌
H2S_1,Hydrazine_2,-0.010560487011393074,0.9136198863277029,❌
Arsine_4,HCl_1,-0.010543940628589637,0.913754707165853,❌
MA_2,HNO3_3,0.010517591242962072,0.9139694084593046,❌
Control_1_2min,H2S_1,0.010493874207005094,0.9141626660110871,❌
Arsine_2,HF_4,-0.010468049233903024,0.914373105714314,❌
DM_3,F2_7,0.010408132157551766,0.9148613741686361,❌
Phosphine_3,Phosgene_7,-0.010408132157197518,0.914861374171523,❌
Ammonia_1,HF_5,-0.010365187071173355,0.9152113561833353,❌
DM_4,HCl_5,0.010365187071173355,0.9152113561833353,❌
Phosphine_3,HCl_2,-0.01036047300944599,0.9152497745309889,❌
MA_2,F2_5,-0.010346133418468993,0.9153666395779839,❌
Phosphine_4,Cl2_1,0.010343776347691883,0.9153858494468846,❌
Arsine_7,MA_6,-0.010341394635548628,0.9154052601897037,❌
Ammonia_7,HF_5,0.010317528366057904,0.9155997709140924,❌
HCl_1,Hydrazine_1,-0.010298597399890867,0.9157540623301381,❌
Control_7_2min,DM_1,-0.010298548342948959,0.9157544621587552,❌
HCHO_7,NO2_7,0.010284258035583397,0.9158709332935356,❌
HCHO_3,H2S_2,-0.01027482905129531,0.9159477838752512,❌
H2S_1,Ammonia_1,0.010265179843092796,0.9160264301854373,❌
Ammonia_4,HF_4,0.01023659929608199,0.9162593819846526,❌
HCHO_4,Cl2_7,-0.010231982091125231,0.9162970161567888,❌
HCHO_6,H2S_3,-0.010198540480237222,0.9165695994223584,❌
Control_3_2min,MH-6,-0.010172535347298398,0.9167815744865111,❌
Arsine_7,DM_7,0.010150857654700198,0.916958279840113,❌
Diborane_3,Phosgene_1,0.010150857654700196,0.916958279840113,❌
Ammonia_1,NO2_2,-0.01012225299919273,0.9171914564055497,❌
Control_3_2min,SO2_1,0.010084481950349855,0.9174993654131725,❌
Control_7_2min,Cl2_5,0.010031772041669926,0.9179290761560676,❌
H2S_2,Ammonia_6,0.010017601063919348,0.9180446072635371,❌
HF_2,Hydrazine_6,0.009998428070021452,0.9182009208030717,❌
DM_2,NO2_6,0.009941243298501285,0.9186671551612502,❌
Control_4_2min,Phosgene_3,-0.009931976678168813,0.9187427096373302,❌
F2_6,Hydrazine_1,-0.009927023989170652,0.9187830911958389,❌
MA_4,HF_6,-0.009860288758794472,0.9193272344161928,❌
Control_6_2min,Ammonia_1,0.009850808833448268,0.919404534503009,❌
HCl_7,Hydrazine_4,0.009841188182952737,0.9194829828418203,❌
Control_1_2min,Phosphine_2,-0.009807961168313664,0.9197539272253338,❌
Arsine_7,Cl2_4,0.009765020268482121,0.9201040955334947,❌
HF_2,Hydrazine_5,0.00976497375365591,0.9201044748542393,❌
MH-2,HNO3_3,-0.00975072999491849,0.9202206312026413,❌
Arsine_2,MH-7,0.009746337984926459,0.9202564479189201,❌
Arsine_6,Control_7_2min,0.009698586418967368,0.9206458708548695,❌
Control_4_2min,MH-2,0.009669936026977135,0.9208795291605627,❌
DM_6,Cl2_2,0.009669705717034877,0.9208814074808751,❌
NO2_7,MH-3,-0.00966027094531578,0.920958354265257,❌
F2_3,MH-2,0.009655461504494275,0.9209975787070956,❌
Control_7_2min,HNO3_6,0.009645934655451853,0.9210752775580967,❌
HNO3_5,Hydrazine_1,-0.009593605533478355,0.9215020754018171,❌
HCHO_5,NO2_4,-0.009560170244414027,0.9217747862701742,❌
Arsine_3,Phosphine_1,-0.009536603029694482,0.9219670148400251,❌
HCHO_7,NO2_6,-0.009512604081429493,0.9221627695096579,❌
Ammonia_2,HCl_3,0.009488696447454913,0.9223577839683871,❌
H2S_1,MA_2,-0.00943155808865958,0.9228238799126992,❌
Diborane_4,Hydrazine_4,0.009345816651489945,0.9235233493219023,❌
MH-4,HCN_7,-0.009322088395526878,0.9237169322003078,❌
H2S_3,Ammonia_1,-0.009317236172433402,0.9237565187732966,❌
Phosgene_2,MH-2,-0.009260141379113237,0.9242223371981908,❌
Control_7_2min,MH-1,-0.009217248401297978,0.9245723043456273,❌
NO2_1,MH-4,0.009179119052373196,0.924883416758382,❌
HCHO_2,HNO3_2,-0.00920877968985297,0.9249983361146472,❌
Arsine_4,HCl_6,0.00916489426377855,0.9249994853282003,❌
MH-7,SO2_1,0.009157770887040244,0.9250576098169803,❌
HNO3_5,Hydrazine_7,0.009136269991570814,0.9252330526766066,❌
Control_3_2min,Diborane_6,0.009124556992624716,0.9253286298340107,❌
NO2_7,MH-4,0.00908861398647019,0.9256219285860989,❌
MA_6,HF_3,-0.00903619479504405,0.9260496926159814,❌
Ammonia_6,HCl_5,-0.00902190455551578,0.926166311018149,❌
Phosgene_3,MH-3,-0.009007764492926213,0.9262817054101325,❌
Phosgene_3,MA_2,0.008988624888466903,0.9264379025578123,❌
HCl_1,Hydrazine_4,-0.008983797250107055,0.9264773010624177,❌
H2S_7,Ammonia_3,0.008960001524397498,0.9266715013043298,❌
Arsine_1,Control_4_2min,-0.008950794448532121,0.9267466426928814,❌
MA_2,HCl_1,0.00889329239976133,0.9272159467130894,❌
Phosphine_6,TA_3,0.008879002160233058,0.9273325806425334,❌
Phosphine_4,Cl2_7,-0.008874238747056968,0.9273714589611838,❌
Control_7_2min,DM_3,-0.008836152486846018,0.927682319881926,❌
MA_5,HF_5,-0.008755132565472957,0.9283436424555127,❌
Arsine_3,HNO3_4,0.008745855725534001,0.9284193674929508,❌
DM_6,Cl2_4,0.008745605761810854,0.9284214079069779,❌
HCHO_4,SO2_1,0.008664896214390374,0.9290802512617299,❌
Phosgene_3,Ammonia_2,0.008659947030860005,0.9291206537049715,❌
MA_2,HF_2,0.008621757314203511,0.929432419835326,❌
Ammonia_1,HF_6,0.008614653246511983,0.9294904158855957,❌
HCHO_5,Phosgene_3,0.008607569612212207,0.9295482454897027,❌
Phosphine_7,Ammonia_2,-0.008564616890611073,0.9298989121585587,❌
Control_2_2min,SO2_7,-0.008536260053486362,0.930130425162853,❌
MH-4,HCN_4,-0.0084884629308538,0.9305206671781436,❌
DM_4,F2_7,0.008483719689734335,0.9305593945088902,❌
HCl_6,Hydrazine_6,0.008464605374191577,0.9307154595683218,❌
H2S_1,DM_4,-0.008419352841144555,0.9310849490822457,❌
Arsine_1,HCl_7,0.008379003429266127,0.9314144166826305,❌
Control_6_2min,Phosgene_1,0.008307471722942706,0.9319985274806217,❌
Ammonia_3,HNO3_5,-0.008302668714967638,0.9320377489913827,❌
HCHO_2,Phosgene_4,-0.008302657585200615,0.9323599186276851,❌
HCHO_1,HCN_1,-0.008255093340567357,0.9324262597322635,❌
Ammonia_1,HF_2,-0.008231177968284722,0.9326215638061682,❌
Arsine_2,Phosgene_7,0.00819816601762387,0.9328911613448323,❌
Phosgene_3,DM_4,-0.008155041049312285,0.9332433599371368,❌
Control_7_2min,Phosphine_6,-0.008155002203112218,0.9332436771971466,❌
MA_3,HNO3_6,-0.008145417131098344,0.9333219595630475,❌
Phosphine_7,Ammonia_3,-0.008112131280315484,0.9335938137984409,❌
Cl2_6,Hydrazine_5,0.008088256309125725,0.9337888116265958,❌
Ammonia_1,NO2_6,-0.008083531412403006,0.9338274024874624,❌
Control_6_2min,MA_2,-0.0078930132306446,0.9353835972400922,❌
Phosphine_4,F2_5,0.00788346758251442,0.935461574662596,❌
Phosphine_5,MH-4,0.007838383069610355,0.9358298736698962,❌
Ammonia_1,F2_3,0.007831051261493105,0.9358897690810919,❌
HCl_6,Hydrazine_1,-0.007812053427178442,0.9360449689001329,❌
Phosphine_4,NO2_5,-0.007807252790175913,0.9360841873283742,❌
MH-6,HCN_4,-0.0078025265324009685,0.9361227982706823,❌
Phosphine_6,TA_5,-0.007802470782436561,0.9361232537182985,❌
Control_3_2min,HCN_4,-0.007790766359403666,0.936218873097607,❌
Arsine_2,MA_1,-0.00777896868493886,0.9363152552129659,❌
DM_2,HCl_7,0.007640496537006868,0.9374465837221733,❌
MA_4,HNO3_6,0.007635751321273386,0.9374853547327759,❌
Ammonia_1,HCl_1,0.007592898686723859,0.9378354908259632,❌
HCHO_7,Diborane_1,0.007583444084008555,0.9379127431621365,❌
H2S_4,MH-5,0.007573971262317806,0.937990144940946,❌
Control_5_2min,TA_3,-0.007516719700053402,0.9384579558129325,❌
H2S_7,Ammonia_5,0.0074975944820753196,0.9386142354341851,❌
HCHO_1,Arsine_2,-0.007455043473318626,0.9389619446883823,❌
HF_6,Hydrazine_7,-0.007426196515567727,0.9391976766315442,❌
Phosphine_4,Cl2_5,-0.007373763596588398,0.9396261620735875,❌
HCl_2,MH-2,0.007326146913622197,0.9400153038339245,❌
HCl_1,Hydrazine_7,-0.007321400926509042,0.9400540906325869,❌
DM_4,HCl_7,-0.007211807548601314,0.9409497863755918,❌
F2_1,Hydrazine_1,0.007188058962273504,0.941143890947088,❌
Ammonia_1,HF_4,0.007099901158725911,0.9418644621053127,❌
HCHO_2,HF_2,-0.007131871038871966,0.941880068666705,❌
Ammonia_4,F2_4,-0.007097468728266979,0.9418843446117194,❌
Arsine_7,HCN_3,0.007090424949230402,0.9419419201411771,❌
MH-1,HNO3_4,-0.00704508808743814,0.9423125087318571,❌
DM_2,F2_1,0.0070403246742620496,0.9423514461212051,❌
Control_1_2min,HNO3_3,-0.007016541031224802,0.9425458618909537,❌
MA_2,HCl_3,-0.006954566673335429,0.9430524776696579,❌
MA_6,HNO3_5,0.006949819823916326,0.9430912822185891,❌
HF_5,Hydrazine_1,0.006945106034650103,0.9431298166391073,❌
HCHO_6,Arsine_6,-0.006940524422607451,0.9431672706591837,❌
HCHO_3,Diborane_1,0.00687365432624074,0.9437139381433552,❌
Arsine_3,Diborane_3,0.006849967610739594,0.9439075848987812,❌
HCHO_1,Control_4_2min,-0.006849918664122271,0.9439079850569994,❌
Control_3_2min,Phosphine_7,0.006821370134731584,0.9441413831033842,❌
DM_3,NO2_4,-0.006792611011079672,0.944376507639449,❌
Ammonia_4,NO2_6,-0.00663543455429434,0.9456616112449245,❌
HCHO_7,HNO3_1,-0.006587925946735949,0.9460500779408515,❌
MA_2,F2_4,-0.006554440919527089,0.9463238847254518,❌
Ammonia_4,F2_5,-0.006540166290772526,0.9464406101461569,❌
Arsine_7,HCN_2,0.00653071723573724,0.9465178768719371,❌
Control_7_2min,TA_2,0.006483082536716546,0.9469074024305992,❌
Phosphine_4,F2_6,0.006473478506307255,0.9469859394576015,❌
Control_7_2min,HCN_2,-0.006468792127010337,0.9470242625420496,❌
Ammonia_4,HCN_1,-0.0064259055934705114,0.9473749747641541,❌
HCl_6,Hydrazine_3,-0.006425859679113358,0.9473753502423387,❌
Control_3_2min,Control_7_2min,-0.006385522656545775,0.9477052225719589,❌
HCHO_7,F2_2,0.006383004060992012,0.9477258197002609,❌
F2_5,Hydrazine_6,-0.006375858907047724,0.9477842531094158,❌
HCHO_1,F2_4,0.006344866350552807,0.948037714913043,❌
Phosgene_7,MH-7,0.0063115374905326925,0.9483102891434023,❌
Arsine_4,HCl_2,0.006306819129544075,0.9483488779129832,❌
H2S_3,DM_1,0.0062972322187919,0.9484272841277954,❌
Arsine_2,HF_2,0.0062831814195094945,0.9485421989883722,❌
H2S_7,Hydrazine_5,-0.006278163613326093,0.9485832375144169,❌
HF_4,Hydrazine_1,-0.006206801282396516,0.9491668945035758,❌
Arsine_2,DM_7,0.0061783823359392075,0.9493993343909257,❌
Ammonia_1,HNO3_2,0.0061781763185961135,0.9494010194318956,❌
H2S_7,DM_3,0.006163841969380852,0.9495182623692617,❌
DM_3,HNO3_7,0.006149566410333089,0.949635025523197,❌
H2S_7,Hydrazine_6,-0.006125763934277078,0.949829713940796,❌
MA_4,HCl_5,-0.006120985931276545,0.9498687951825601,❌
Diborane_4,Hydrazine_7,-0.006116251652334163,0.9499075189046075,❌
Arsine_7,DM_6,-0.006087656538107391,0.9501414132297439,❌
Control_6_2min,TA_4,-0.006059090422075999,0.9503750745917376,❌
Ammonia_1,HF_1,0.006049534733635184,0.9504532378961574,❌
Control_3_2min,Phosphine_3,-0.006033035215376853,0.9505882012159901,❌
Diborane_3,MH-5,0.005987624623161964,0.9509596595237516,❌
MA_4,HNO3_7,0.005959044075967094,0.9511934535792155,❌
Arsine_7,Control_6_2min,0.005944796278803037,0.9513100046900853,❌
Phosgene_2,MA_1,0.005935241089414616,0.9513881694844066,❌
Control_3_2min,H2S_4,-0.005890184851442848,0.9517567514846976,❌
Control_2_2min,Phosphine_6,-0.005880587631712564,0.9518352627395346,❌
Ammonia_4,Cl2_3,-0.005820877037545133,0.9523237430374056,❌
HCHO_5,H2S_2,0.005773339272216001,0.9527126525178043,❌
Control_2_2min,Ammonia_1,-0.005751972106353115,0.9528874622818513,❌
Phosphine_4,F2_3,-0.005739912877189289,0.9529861226332863,❌
Ammonia_4,Cl2_5,0.005716082197261997,0.9531810910176195,❌
MA_2,HCl_6,0.005658921375289377,0.9536487579462058,❌
Ammonia_7,HF_1,0.005649394571627273,0.9537267039682202,❌
Cl2_5,MH-2,-0.005635131208592366,0.9538434041980783,❌
Arsine_2,HF_1,0.005573405808056185,0.9543484413597549,❌
Arsine_4,TA_4,-0.0055494292189719385,0.9545446226700112,❌
H2S_3,DM_6,0.005544599731344136,0.9545841388452471,❌
MH-2,HF_2,-0.00553509929364694,0.954661874319586,❌
DM_6,Cl2_6,0.005535072927682034,0.954662090054532,❌
H2S_2,MA_7,-0.0054875303973538235,0.9550511038938513,❌
MH-6,HNO3_1,0.005377983137480284,0.9559475076619381,❌
Control_6_2min,SO2_2,0.00535887811297355,0.9561038459913032,❌
Arsine_4,DM_2,-0.005316019749676123,0.9564545663184641,❌
F2_3,Hydrazine_3,0.005282637794022768,0.9567277446763796,❌
MH-1,SO2_5,0.005273136063165972,0.9568055021895666,❌
HCHO_1,Phosgene_7,0.005230240124230111,0.9571565465846555,❌
Ammonia_5,F2_4,-0.0052302152104947265,0.9571567504717777,❌
HCHO_4,Arsine_7,0.005218430993868695,0.9572531895520244,❌
Control_6_2min,TA_5,0.005215962273721085,0.9572733930181831,❌
Arsine_4,Ammonia_6,0.005204090868188019,0.9573705463842739,❌
DM_2,F2_7,-0.0052016843551700356,0.9573902409135794,❌
DM_2,HCl_1,-0.0051825935355866775,0.9575464781277276,❌
Diborane_4,Hydrazine_6,-0.0051588010432070865,0.957741195576034,❌
Phosphine_4,HNO3_6,-0.005158776469706225,0.9577413966865324,❌
HCHO_1,Phosgene_3,0.005084992009428075,0.9583452635139378,❌
MH-2,HF_3,0.005082586069346224,0.9583649546088704,❌
Phosphine_4,MH-4,-0.005025424838950578,0.9588327903957168,❌
Ammonia_3,HNO3_7,-0.004982553916153843,0.9591836764170272,❌
HF_6,Hydrazine_3,-0.004963500172688628,0.9593396282659865,❌
Ammonia_1,NO2_5,-0.004925380954876079,0.9596516325775686,❌
F2_2,Hydrazine_5,0.0048872502786590066,0.9599637367709453,❌
HCHO_7,Arsine_5,0.004868231455473012,0.9601194104013269,❌
HCHO_5,Diborane_1,0.004849189261339621,0.9602752768303299,❌
Ammonia_5,F2_3,-0.004830089456686387,0.960431616323467,❌
